"Tenure","Gender","EducationLevel","LoanStatus","NetPromoterScore","TransactionFrequency","Surname","Age","Geography","ComplaintsCount","HasCrCard","EstimatedSalary","IsActiveMember","AvgTransactionAmount","CustomerSegment","MaritalStatus","DigitalEngagementScore","ID","CreditScore","SavingsAccountFlag","Balance","NumOfProducts","Exited"
0,"Female","Postgraduate","Active loan",3,29,NA,40,"France","1","0",32275.09,"1",55.9932493567962,"High Net Worth","Divorced",69,NA,691,"0",115465.98,"1","0"
2,"Male","University","No loan",8,21,"Romani",33,"France","0","1",87310.59,"0",83.8272273621353,"Mass Market","Married",61,4140,544,"1",0,"2","0"
0,"Female","University","No loan",8,29,NA,66,"Spain","0","1",138525.19,"1",57.5385349442746,"Mass Market","Married",54,1467,587,"1",0,"2","0"
2,"Female","University","No loan",8,23,NA,20,"Germany","0","0",15832.43,"0",161.128655288036,"Mass Market","Married",60,2221,850,"1",0,"2","1"
4,"Female","Postgraduate","Active loan",7,27,NA,33,"Spain","1","1",176036.01,"0",166.445485879845,"High Net Worth","Divorced",47,6015,682,"0",133950.37,"1","0"
4,"Female","Other","Default risk",0,33,"Zikoranachidimma",71,"France","3","1",82774.07,"1",74.6193617533572,"High Net Worth","Widowed",53,5005,709,"0",0,"4","1"
7,"Female","University","No loan",10,30,NA,23,"France","0","1",32275.09,"0",100.171904963183,"Mass Market","Married",75,NA,771,"1",0,"1","0"
3,"Female","University","No loan",0,26,"Zetticci",28,"France","0","0",183646.41,"0",128.822019699731,"Mass Market","Married",48,92,625,"1",0,"1","0"
1,"Male","High School","Active loan",7,38,"Muir",67,"Germany","0","1",86507.88,"1",40.602055357268,"Affluent","Single",26,5568,559,"0",123276.69,"2","1"
2,"Female","University","No loan",10,24,"Pavlova",28,"Spain","0","1",104382.11,"1",99.894874691374,"Mass Market","Married",59,4963,472,"1",131184.67,"1","0"
10,"Female","University","No loan",8,26,"Hamilton",41,"France","0","1",185387.14,"1",113.389183828993,"Mass Market","Married",63,955,555,"1",0,"2","0"
2,"Female","Postgraduate","Active loan",3,35,"Trentino",30,"Germany","1","1",26578.69,"0",44.8101575015779,"High Net Worth","Divorced",57,1575,621,"0",101014.08,"2","0"
0,"Female","University","No loan",10,24,NA,33,"Spain","0","1",13107.24,"0",285.268414734925,"Mass Market","Married",45,971,638,"1",0,"2","1"
7,"Male","High School","No loan",0,33,"Otutodilichukwu",60,"France","0","1",141364.62,"1",178.521765305616,"Mass Market","Single",44,4029,636,"1",127723.25,"1","1"
9,"Female","High School","Active loan",9,30,"Tsui",38,"Spain","0","0",134483.07,"1",45.0714501039383,"Affluent","Single",75,6543,668,"0",0,"1","0"
0,"Female","High School","Active loan",0,19,NA,42,"France","0","1",77786.37,"1",189.207394926489,"Affluent","Single",63,6562,681,"0",0,"2","1"
8,"Female","University","No loan",0,20,NA,22,"Spain","0","0",34397.08,"1",108.20850363475,"Mass Market","Married",74,5944,656,"1",105229.34,"1","0"
4,"Male","High School","Active loan",6,40,"Ruth",40,"Spain","0","1",85455.62,"0",57.8268670728743,"Affluent","Single",52,NA,564,"0",0,"1","1"
5,"Female","University","No loan",0,27,"Izmailov",48,"France","0","1",49405.93,"1",89.328238660948,"Mass Market","Married",72,2437,790,"1",0,"1","0"
7,"Female","Other","Default risk",0,31,"Nyhan",50,"Germany","4","0",645.61,"1",128.290840119692,"High Net Worth","Widowed",58,4812,623,"0",126608.37,"3","1"
6,"Female","University","No loan",9,32,"Palermo",36,"Spain","0","1",118959.64,"1",115.762233359881,"Mass Market","Married",50,2787,539,"1",107751.68,"3","0"
9,"Female","High School","Active loan",4,31,"Harris",50,"Germany","0","1",62989.82,"0",299.421270906911,"Affluent","Single",66,4978,805,"0",130023.38,"1","1"
4,"Female","University","No loan",8,30,"Rossi",46,"Germany","0","1",108699.59,"0",58.0546814372493,"Mass Market","Married",30,3275,706,"1",105214.58,"1","1"
4,"Male","High School","Active loan",6,30,"Johnson",41,"Germany","0","0",73743.95,"1",188.704788188578,"Affluent","Single",78,NA,742,"0",92805.72,"1","1"
2,"Female","High School","Active loan",6,22,NA,46,"France","0","1",97593.16,"0",41.4316859207607,"Affluent","Single",56,NA,519,"0",112957.26,"2","0"
1,"Female","High School","No loan",9,30,"Smith",61,"France","0","0",66238.23,"1",41.4316859207607,"Mass Market","Married",73,NA,611,"1",131583.59,"4","1"
9,"Female","University","No loan",0,22,"Shepherd",34,"Germany","0","1",102628.98,"1",113.403363969423,"Mass Market","Married",74,4137,558,"1",102143.93,"2","0"
2,"Male","High School","No loan",0,28,NA,44,"France","0","0",32275.09,"0",59.2918678046819,"Mass Market","Married",39,NA,667,"1",122806.95,"1","0"
10,"Female","High School","No loan",2,35,"Postle",33,"Germany","0","1",98301.61,"0",119.792373696641,"Affluent","Single",65,60,416,"1",122189.66,"2","0"
0,"Male","High School","Active loan",5,39,NA,28,"France","0","0",137276.83,"1",111.144406400052,"Affluent","Single",91,6293,687,"0",138053.67,"2","0"
10,"Male","University","No loan",10,32,NA,32,"France","0","1",101485.72,"0",125.84316574607,"Mass Market","Married",68,777,519,"1",0,"2","0"
3,"Male","High School","Active loan",0,29,"Kerr",42,"Germany","0","1",43612.06,"1",184.648219817706,"Affluent","Single",71,5970,651,"0",143145.87,"2","0"
1,"Female","High School","Active loan",2,22,"Korovina",52,"Spain","0","1",80259.67,"0",82.0000122890937,"Affluent","Single",35,3076,727,"0",77641.99,"1","1"
5,"Female","University","No loan",9,31,NA,41,"Germany","0","1",81313.51,"0",88.536742987353,"Mass Market","Married",54,5375,838,"1",0,"2","0"
3,"Female","University","No loan",8,36,"Milanesi",28,"Germany","0","0",1114.12,"0",69.0864511570551,"Mass Market","Married",79,NA,829,"1",103457.76,"2","0"
10,"Female","High School","Active loan",5,31,"Hancock",33,"France","0","1",50908.48,"0",60.1905697250137,"Affluent","Single",62,1387,666,"1",141162.08,"1","0"
8,"Female","Postgraduate","Active loan",3,29,"Li Fonti",35,"Germany","1","1",27274.6,"0",25.5497109021057,"High Net Worth","Divorced",77,NA,734,"0",151391.68,"1","1"
6,"Female","University","No loan",10,35,"Green",39,"France","0","0",19596.73,"0",47.2725197174074,"Mass Market","Married",65,4735,662,"1",137300.23,"1","0"
4,"Female","High School","Active loan",0,31,"Davy",47,"Spain","0","1",159676.55,"1",62.2976955463729,"Affluent","Single",63,NA,672,"1",0,"2","0"
1,"Female","High School","Active loan",0,26,"Kennedy",30,"Germany","0","0",23317.88,"1",159.885269336926,"Affluent","Single",38,990,621,"0",139762.13,"2","0"
1,"Female","High School","Active loan",0,23,"Sung",23,"Germany","0","0",17163.75,"1",195.875667532972,"Affluent","Single",48,964,571,"1",151097.28,"1","0"
3,"Female","University","No loan",10,35,"Hsueh",64,"France","0","1",3185.67,"1",94.3312640059618,"Mass Market","Married",40,1127,716,"1",0,"2","0"
9,"Female","High School","No loan",9,31,"Belstead",41,"Spain","0","0",26578.69,"0",20.0474817771193,"Mass Market","Married",58,367,636,"1",106881.5,"2","0"
5,"Male","University","No loan",10,41,"William",29,"Germany","0","1",140746.13,"0",158.105022350661,"Mass Market","Married",62,NA,616,"1",149318.55,"1","0"
1,"Male","High School","Active loan",7,36,NA,30,"Germany","0","1",60485.98,"0",122.606537163219,"Affluent","Single",55,6846,660,"0",110053.62,"2","0"
0,"Female","University","No loan",0,32,NA,20,"Spain","0","1",71405.17,"0",146.296069667552,"Mass Market","Married",49,NA,724,"1",97378.54,"1","0"
8,"Male","High School","Active loan",0,30,"Moore",41,"Germany","0","1",49405.93,"0",65.8363427295065,"Affluent","Single",70,1508,653,"0",102768.42,"2","0"
4,"Male","University","No loan",9,29,"McNess",43,"Germany","0","1",82774.07,"1",70.1342172926781,"Mass Market","Married",34,677,683,"1",100431.84,"1","1"
4,"Male","University","No loan",10,30,"Jones",27,"France","0","1",49405.93,"0",166.738610763303,"Mass Market","Married",61,5381,507,"1",93616.35,"1","0"
7,"Female","High School","Active loan",6,37,"Ting",33,"Germany","0","1",15142.1,"0",62.3928170763447,"Affluent","Single",73,NA,615,"0",130367.87,"1","1"
7,"Male","High School","No loan",2,32,"Owen",25,"Spain","0","1",89666.28,"0",83.3855603047967,"Affluent","Single",65,2301,791,"1",137657.71,"1","0"
2,"Male","University","No loan",9,28,NA,48,"Germany","0","1",58203.67,"1",225.552128660307,"Mass Market","Married",66,NA,775,"1",134542.73,"1","1"
7,"Female","High School","Active loan",4,25,"McGregor",38,"Spain","0","1",38308.34,"0",88.357154817483,"Affluent","Single",80,NA,718,"0",0,"2","0"
2,"Male","Postgraduate","Active loan",0,36,"Chien",33,"France","1","1",11631.34,"1",158.31857912611,"High Net Worth","Divorced",68,NA,573,"0",128243.03,"1","0"
7,"Male","Postgraduate","Active loan",7,31,"Tennant",32,"France","1","1",44099.75,"1",58.5664026877734,"High Net Worth","Divorced",54,2356,527,"0",0,"2","0"
4,"Female","Postgraduate","Active loan",1,31,"Pirogov",59,"Germany","1","0",191070.01,"1",62.6867076445697,"High Net Worth","Divorced",72,NA,485,"0",106261.63,"1","0"
4,"Female","High School","Active loan",7,28,"Ibekwe",41,"France","0","0",32275.09,"1",88.7422828654634,"Affluent","Single",44,NA,548,"0",66582.81,"1","0"
7,"Female","High School","Active loan",2,17,"MacDonald",40,"Spain","0","1",103898.59,"1",103.217949441065,"Affluent","Single",66,5640,685,"1",0,"2","0"
0,"Female","Postgraduate","Default risk",7,28,"Bentley",35,"France","2","1",26578.69,"1",122.853644155483,"High Net Worth","Divorced",74,1291,790,"0",0,"1","0"
2,"Female","High School","Active loan",0,31,NA,52,"Spain","0","0",28806.32,"0",100.477977950772,"Affluent","Single",54,NA,698,"1",107304.39,"1","1"
0,"Male","University","No loan",10,36,"Sung",71,"France","0","0",29837.65,"1",142.066813899271,"Mass Market","Married",72,2769,748,"1",113208.86,"2","0"
3,"Female","High School","Active loan",6,29,"Peng",29,"France","0","0",134462.29,"0",82.9375596087727,"Affluent","Single",49,2367,718,"0",0,"2","0"
7,"Female","Postgraduate","Active loan",1,31,"Georg",46,"Spain","1","1",87067.73,"0",166.895076537837,"High Net Worth","Divorced",63,3223,750,"0",119565.92,"1","0"
1,"Female","High School","No loan",0,31,"Knight",28,"France","0","1",149370.93,"0",195.461793247119,"Mass Market","Married",60,6955,803,"1",0,"2","0"
2,"Male","University","No loan",10,33,NA,43,"Spain","0","1",198402.37,"1",117.276449453657,"Mass Market","Married",59,5514,579,"1",145843.82,"1","1"
6,"Male","University","No loan",10,33,NA,25,"Germany","0","0",82774.07,"1",173.081275086691,"Mass Market","Married",85,NA,693,"1",147307.91,"1","0"
6,"Male","University","No loan",0,39,"Austin",46,"Spain","0","1",32275.09,"1",70.7321240983911,"Mass Market","Married",76,6491,636,"1",89047.14,"1","0"
1,"Male","High School","Active loan",0,23,"Marsden",32,"France","0","0",31635.99,"0",223.632740117958,"Affluent","Single",57,NA,586,"0",0,"2","0"
4,"Female","High School","Active loan",6,23,NA,41,"France","0","1",163524.7,"1",91.5903274954844,"Affluent","Single",51,NA,569,"0",139840.36,"1","0"
0,"Female","Postgraduate","Active loan",3,33,"Endrizzi",39,"Germany","1","0",49405.93,"1",97.1262063093713,"High Net Worth","Divorced",65,NA,788,"0",135139.33,"1","0"
3,"Male","University","No loan",10,32,"Fermin",31,"France","0","1",65567.91,"0",226.698274719072,"Mass Market","Married",50,6107,681,"1",149940.04,"2","0"
1,"Female","High School","Active loan",0,28,"McKenzie",63,"France","0","1",24506.95,"1",228.814879673541,"Affluent","Single",54,NA,531,"1",0,"1","1"
2,"Female","High School","No loan",0,29,"Muriel",35,"France","0","1",43106.17,"1",77.6275148937603,"Mass Market","Single",79,1704,746,"1",83492.07,"1","0"
10,"Female","University","No loan",8,28,"Poole",43,"France","0","1",82774.07,"1",94.0664333556979,"Mass Market","Married",67,1579,850,"1",0,"2","0"
1,"Male","Postgraduate","Default risk",3,37,"Glover",59,"Germany","2","1",30722.52,"1",127.070661588983,"High Net Worth","Divorced",80,774,633,"0",92805.72,"1","1"
6,"Male","High School","Active loan",4,30,"Vinogradova",40,"France","0","1",32275.09,"1",100.078020090488,"Affluent","Single",68,NA,476,"0",120731.39,"1","0"
1,"Male","High School","No loan",9,33,"Findlay",44,"France","0","0",13107.24,"1",136.137415123721,"Affluent","Single",48,3289,565,"1",0,"2","0"
0,"Female","University","No loan",0,28,"Curtis",37,"Spain","0","1",171928.04,"0",81.6527221236912,"Mass Market","Married",96,NA,590,"1",122134.4,"2","0"
10,"Female","Postgraduate","Active loan",3,38,"Ndukaku",29,"Spain","1","1",114675.75,"1",303.752708804385,"High Net Worth","Divorced",79,64,652,"0",0,"2","0"
9,"Male","Postgraduate","Active loan",0,30,"Bradshaw",20,"Germany","1","0",32275.09,"0",68.2719307797117,"High Net Worth","Divorced",86,4959,518,"0",125961.74,"2","1"
8,"Female","University","No loan",10,33,"Schwartz",28,"Spain","0","0",108008.05,"0",102.000832571053,"Mass Market","Married",66,3750,655,"1",108010.78,"1","0"
6,"Female","University","No loan",10,36,NA,20,"Spain","0","1",128262.14,"1",68.1969657357694,"Mass Market","Married",70,NA,722,"1",0,"2","0"
6,"Female","University","No loan",9,29,"Hunter",35,"France","0","1",82774.07,"1",73.843887296865,"Mass Market","Married",42,3383,850,"1",0,"2","0"
4,"Female","University","No loan",9,32,"Wilson",38,"France","0","1",82774.07,"1",103.642671008727,"Mass Market","Married",60,1676,793,"1",107871.72,"1","0"
1,"Male","High School","No loan",0,34,"Muravyova",41,"France","0","1",32275.09,"0",108.625081121748,"Affluent","Single",82,6090,582,"1",40488.76,"1","0"
1,"Male","High School","No loan",0,31,NA,33,"Spain","0","0",123547.28,"1",124.779319778653,"Affluent","Single",67,NA,737,"1",101960.74,"2","0"
8,"Male","High School","No loan",2,31,"Sun",35,"Spain","0","1",66485.26,"1",153.237696417136,"Affluent","Single",49,NA,834,"1",0,"2","0"
1,"Male","High School","No loan",0,28,NA,35,"Spain","0","1",152845.99,"1",72.0197947248245,"Affluent","Single",47,NA,500,"1",99004.24,"1","0"
8,"Male","High School","Active loan",0,27,"Genovesi",33,"France","0","0",130824.57,"1",66.8158811575897,"Affluent","Single",36,NA,850,"1",162532.14,"2","0"
6,"Male","Other","Default risk",0,36,"Chang",28,"France","3","0",172526.9,"0",111.645989253062,"High Net Worth","Widowed",75,5673,727,"0",82373.94,"1","1"
10,"Female","High School","Active loan",0,28,"Allan",55,"Germany","0","1",49418.87,"1",148.072825045774,"Affluent","Single",57,3281,741,"1",130023.38,"4","1"
3,"Female","Other","Default risk",0,37,"Rogova",92,"France","5","0",195563.99,"0",95.2556800034946,"High Net Worth","Widowed",67,4567,753,"0",121513.31,"1","0"
9,"Male","University","No loan",0,35,NA,26,"Spain","0","1",10842.46,"1",88.8815604449254,"Mass Market","Married",51,4941,466,"1",105522.06,"1","0"
6,"Male","Postgraduate","Active loan",0,29,"Price",33,"France","1","0",165035.17,"1",128.255915055151,"High Net Worth","Divorced",71,NA,512,"0",86911.8,"1","0"
6,"Female","High School","No loan",9,20,"Scott",27,"France","0","1",53874.67,"0",92.0258834938018,"Mass Market","Married",69,5265,704,"1",62339.81,"2","0"
1,"Female","University","No loan",0,30,"Pendergrass",46,"France","0","1",32275.09,"0",23.8722863955102,"Mass Market","Married",86,401,509,"1",120682.53,"1","1"
0,"Male","University","No loan",0,22,"Hung",35,"Spain","0","0",26578.69,"1",120.609657034568,"Mass Market","Married",73,3344,838,"1",0,"2","0"
5,"Female","University","No loan",8,26,NA,32,"France","0","0",77370.37,"1",70.7104642276536,"Mass Market","Married",87,813,747,"1",67495.04,"2","0"
3,"Female","University","No loan",8,32,NA,46,"Spain","0","1",82774.07,"1",122.607052850085,"Mass Market","Married",37,2895,655,"1",113811.85,"2","0"
8,"Female","University","No loan",10,31,"Pirozzi",34,"France","0","0",106981.03,"1",279.683594903499,"Mass Market","Married",71,1192,699,"1",0,"1","0"
2,"Male","University","No loan",8,28,"Hsieh",46,"France","0","1",82774.07,"0",69.0017885284616,"Mass Market","Married",63,530,783,"1",105229.34,"2","0"
9,"Male","Postgraduate","Active loan",0,29,"Blair",74,"France","1","0",13107.24,"1",55.74960805456,"High Net Worth","Divorced",51,NA,492,"0",108131.53,"1","0"
5,"Male","University","No loan",9,24,"Chizuoke",37,"Spain","0","1",81298.09,"0",68.640677234112,"Mass Market","Married",78,5424,640,"1",79932.41,"1","0"
1,"Female","University","No loan",0,31,"Andrews",41,"France","0","1",108411.66,"0",75.9893603122874,"Mass Market","Married",44,4026,634,"1",0,"2","0"
7,"Male","High School","Active loan",5,33,NA,39,"Germany","0","1",124411.08,"1",72.3565550236738,"Affluent","Single",50,NA,789,"1",124828.46,"2","0"
5,"Female","University","No loan",9,38,"Ts'ui",28,"France","0","1",116160.04,"0",250.128299094507,"Mass Market","Married",71,2508,623,"1",127660.46,"2","0"
1,"Male","Postgraduate","Active loan",3,25,"Konovalova",39,"France","1","1",80792.83,"1",201.882423248676,"High Net Worth","Divorced",87,4351,525,"0",0,"2","0"
4,"Female","High School","Active loan",6,23,NA,29,"France","0","0",42334.38,"1",85.8649785596782,"Affluent","Single",74,453,706,"0",0,"1","0"
5,"Female","Postgraduate","Active loan",3,25,"Bergamaschi",36,"Germany","1","1",96366.7,"1",46.3369443598936,"High Net Worth","Divorced",44,4312,567,"0",117551.23,"2","0"
1,"Male","University","No loan",9,19,"Wei",60,"France","0","1",174381.23,"1",57.9548151408679,"Mass Market","Married",74,5468,441,"1",140614.15,"1","0"
7,"Female","University","No loan",0,23,"Loewenthal",52,"France","0","1",26578.69,"1",76.305374908393,"Mass Market","Married",82,NA,799,"1",161209.66,"1","0"
4,"Female","High School","No loan",0,32,"Davydova",33,"Germany","0","1",32275.09,"0",67.7842599789309,"Affluent","Single",69,4039,464,"1",138456.03,"2","0"
5,"Male","University","No loan",10,23,"Milani",41,"France","0","0",88279.6,"1",153.64023087618,"Mass Market","Married",59,NA,661,"1",0,"1","0"
8,"Male","University","No loan",0,34,"Chien",28,"France","0","1",82774.07,"0",105.883795182953,"Mass Market","Married",52,3444,727,"1",0,"2","0"
10,"Female","University","No loan",8,25,NA,51,"Germany","0","0",13107.24,"0",34.1140068705814,"Mass Market","Married",71,NA,692,"1",115280.49,"2","1"
1,"Female","High School","No loan",9,27,"Bellucci",43,"Spain","0","1",55313.44,"1",97.4302588386016,"Mass Market","Single",83,4718,758,"1",0,"2","0"
9,"Female","High School","No loan",2,31,NA,52,"Germany","0","1",162756.29,"1",103.899281616605,"Affluent","Single",72,NA,622,"1",95052.29,"1","1"
7,"Male","University","No loan",10,22,"Kung",33,"France","0","1",117841.06,"0",71.4612650574267,"Mass Market","Married",64,NA,718,"1",102874.28,"1","0"
6,"Male","High School","No loan",9,34,"Thompson",42,"Germany","0","1",41682.3,"1",64.1455458303193,"Mass Market","Single",42,6076,722,"1",126704.49,"2","0"
4,"Male","High School","Active loan",4,37,NA,55,"France","0","1",94450.97,"1",133.444504818795,"Affluent","Single",44,1589,563,"0",0,"2","0"
